market_type,asset_symbol,asset_name,ref_date,close_price,daily_return_pct,sma_7d,sma_21d,volatility_7d,roc_14d_pct,drawdown_pct,volume_ratio,trend_signal
CRYPTO,BNB,BNB,2025-01-18T00:00:00,709.424987793,-1.71,704.78,703.77,11.9424,-0.62,-5.44,1.21,UPTREND
CRYPTO,BTC,BTC,2025-01-17T00:00:00,104462.0390625,4.72,97832.72,96513.84,3858.4161,6.48,-1.58,1.55,UPTREND
CRYPTO,XRP,XRP,2025-01-17T00:00:00,3.298635006,1.64,2.85,2.48,0.3613,34.48,0,1.58,UPTREND
CRYPTO,SOL,SOL,2025-01-17T00:00:00,219.621612549,3.97,197.66,199.49,14.3394,0.86,-9.82,1.43,DOWNTREND
CRYPTO,ETH,ETH,2025-01-17T00:00:00,3474.107177734,5.01,3305.76,3388.66,120.5349,-3.63,-13.27,1.22,DOWNTREND
CRYPTO,BNB,BNB,2025-01-17T00:00:00,721.750488281,1.9,702.95,704.32,12.0882,1.14,-3.8,1.08,DOWNTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-01-17T00:00:00,5.883027554,2.02,5.84,6.34,0.1713,-7.2,-43.05,0.84,DOWNTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-01-17T00:00:00,16.751756668,0.64,16.57,17.53,0.2677,-7.16,-17.87,0.87,DOWNTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-01-17T00:00:00,4.429999828,-3.06,4.3,3.94,0.1759,32.63,-17.96,0.81,UPTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-01-17T00:00:00,8.229842186,0.56,8.05,8.03,0.1623,1.69,-8.21,1.09,UPTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-01-17T00:00:00,9.290926933,1.75,9.32,9.65,0.1315,-5.34,-11.56,1.15,DOWNTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-01-17T00:00:00,59.818454742,-0.42,57.96,56.89,1.4301,6.47,-0.42,0.91,UPTREND
STOCK,RENT3.SA,RENT3.SA,2025-01-17T00:00:00,29.286170959,0.66,28.7,30.04,0.8314,-6.42,-30.04,0.66,DOWNTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-01-17T00:00:00,26.302089691,1.09,25.84,26.14,0.3286,0.47,-15.86,1.07,DOWNTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-01-17T00:00:00,29.924121857,1.05,29.84,30.13,0.244,-0.61,-5.23,0.59,DOWNTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-01-17T00:00:00,42.709999084,1.76,42.43,41.14,0.3955,7.04,-0.67,0.92,UPTREND
STOCK,AAPL,AAPL,2025-01-17T00:00:00,228.944519043,0.75,233.71,244.34,4.8854,-11.21,-11.21,1.34,DOWNTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-01-17T00:00:00,10.665857315,0.09,10.8,11.22,0.1253,-8.65,-18.85,1.29,DOWNTREND
STOCK,PETR4.SA,PETR4.SA,2025-01-17T00:00:00,34.458580017,0.4,34.3,33.79,0.1634,4,-1.07,1.22,UPTREND
STOCK,LREN3.SA,LREN3.SA,2025-01-17T00:00:00,11.85147953,-0.64,12.25,12.17,0.3026,-0.64,-19.22,1.15,UPTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-01-17T00:00:00,62.279998779,3.18,61.38,61.59,0.6632,0.55,-3.51,1.15,DOWNTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-01-17T00:00:00,10.181448936,0.78,9.94,9.98,0.2881,0.82,-1.43,0.68,DOWNTREND
STOCK,RADL3.SA,RADL3.SA,2025-01-17T00:00:00,20.893974304,2.07,20.76,21.5,0.2383,-5.81,-17.21,0.73,DOWNTREND
STOCK,MSFT,MSFT,2025-01-17T00:00:00,425.888305664,1.05,419.23,425.6,5.0122,-2.07,-5.6,1.33,DOWNTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-01-17T00:00:00,10.852520943,-1.19,10.74,10.67,0.2364,2.34,-12.85,1.57,UPTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-01-17T00:00:00,53.203086853,0.93,52.73,53.28,0.5226,-0.9,-7.35,0.7,DOWNTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-01-17T00:00:00,24.312551498,-0.12,23.75,23.29,0.5325,4.75,-0.55,0.74,UPTREND
STOCK,VALE3.SA,VALE3.SA,2025-01-17T00:00:00,50.665328979,3.46,48.6,49.76,1.0461,-0.95,-8.11,1.51,DOWNTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-01-17T00:00:00,27.410463333,0.72,26.65,26.42,0.6308,4.11,-5.91,0.74,UPTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-01-17T00:00:00,16.359827042,0.95,16.53,17.11,0.2873,-4.96,-17.85,0.68,DOWNTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-01-17T00:00:00,29.604700089,-0.27,28.64,27.75,0.9977,8.62,-9.69,0.8,UPTREND
STOCK,PETR3.SA,PETR3.SA,2025-01-17T00:00:00,38.7253685,-0.07,38.38,37.36,0.3662,5.91,-0.14,0.51,UPTREND
CRYPTO,BNB,BNB,2025-01-16T00:00:00,708.298034668,-0.8,698.93,702.83,9.1051,0.37,-5.59,1.06,DOWNTREND
CRYPTO,XRP,XRP,2025-01-16T00:00:00,3.245539904,2.87,2.72,2.42,0.3452,35.04,0,3.29,UPTREND
CRYPTO,SOL,SOL,2025-01-16T00:00:00,211.227844238,2.58,193.09,197.78,10.8523,1.67,-13.27,1.78,DOWNTREND
CRYPTO,BTC,BTC,2025-01-16T00:00:00,99756.90625,-0.74,96438.35,96023.5,2632.2153,2.96,-6.01,1.23,UPTREND
CRYPTO,ETH,ETH,2025-01-16T00:00:00,3308.345214844,-4.12,3276.25,3381.75,95.0425,-4.14,-17.41,1.18,DOWNTREND
STOCK,MSFT,MSFT,2025-01-16T00:00:00,421.47088623,-0.41,418.29,426.66,4.0869,-3.36,-6.57,0.78,DOWNTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-01-16T00:00:00,41.970001221,-2.4,42.24,41.08,0.5279,6.93,-2.4,0.96,UPTREND
STOCK,PETR3.SA,PETR3.SA,2025-01-16T00:00:00,38.753292084,-0.07,38.26,37.27,0.3667,7.67,-0.07,0.62,UPTREND
STOCK,RADL3.SA,RADL3.SA,2025-01-16T00:00:00,20.470779419,-3.48,20.74,21.61,0.2318,-8.05,-18.89,0.9,DOWNTREND
STOCK,VALE3.SA,VALE3.SA,2025-01-16T00:00:00,48.973072052,0.13,48.21,49.82,0.5279,-3.97,-11.18,6.39,DOWNTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-01-16T00:00:00,16.206483841,-2.54,16.66,17.2,0.38,-7.04,-18.62,1.61,DOWNTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-01-16T00:00:00,24.341321945,0.44,23.59,23.26,0.5054,6.1,-0.44,0.75,UPTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-01-16T00:00:00,10.983610153,-0.85,10.72,10.68,0.232,4.38,-11.8,0.98,UPTREND
STOCK,AAPL,AAPL,2025-01-16T00:00:00,227.232299805,-4.04,235.45,245.33,5.0715,-11.6,-11.88,1.43,DOWNTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-01-16T00:00:00,16.645669937,-2.21,16.6,17.65,0.3041,-8,-18.39,0.9,DOWNTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-01-16T00:00:00,60.36000061,-1.19,61.31,61.51,0.5731,-1.44,-6.48,0.86,DOWNTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-01-16T00:00:00,10.102751732,-2.19,9.94,9.97,0.2819,0.72,-2.19,0.55,DOWNTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-01-16T00:00:00,60.068199158,3.57,57.59,56.68,1.187,8.24,0,1.37,UPTREND
STOCK,LREN3.SA,LREN3.SA,2025-01-16T00:00:00,11.92837429,-5.98,12.33,12.22,0.2459,-0.39,-18.69,1.33,UPTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-01-16T00:00:00,52.712013245,-0.9,52.6,53.44,0.5015,-1.05,-8.2,0.72,DOWNTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-01-16T00:00:00,9.131044388,-2.93,9.37,9.68,0.1728,-5.72,-13.08,0.77,DOWNTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-01-16T00:00:00,26.018865585,-0.76,25.72,26.21,0.291,-1,-16.76,0.69,DOWNTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-01-16T00:00:00,8.184372902,-0.77,8.01,8.03,0.1472,2.27,-8.71,0.98,DOWNTREND
STOCK,RENT3.SA,RENT3.SA,2025-01-16T00:00:00,29.09375,-2.36,28.74,30.1,0.8718,-8.03,-30.5,0.67,DOWNTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-01-16T00:00:00,29.683513641,-0.1,28.34,27.73,0.9753,8.52,-9.45,1.24,UPTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-01-16T00:00:00,5.766531944,-6.75,5.86,6.44,0.18,-14.9,-44.17,1.05,DOWNTREND
STOCK,PETR4.SA,PETR4.SA,2025-01-16T00:00:00,34.319633484,-0.64,34.23,33.77,0.1859,4.36,-1.47,0.84,UPTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-01-16T00:00:00,27.215583801,-0.31,26.48,26.4,0.5424,4.04,-6.58,0.76,UPTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-01-16T00:00:00,29.612415314,-0.92,29.89,30.18,0.2896,-0.89,-6.21,0.46,DOWNTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-01-16T00:00:00,10.656240463,-2.72,10.84,11.28,0.1281,-9.33,-18.93,0.75,DOWNTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-01-16T00:00:00,4.570000172,3.63,4.26,3.93,0.1673,38.48,-15.37,1.6,UPTREND
CRYPTO,XRP,XRP,2025-01-15T00:00:00,3.155057907,18.21,2.58,2.37,0.2876,35.86,0,3.19,UPTREND
CRYPTO,ETH,ETH,2025-01-15T00:00:00,3450.537597656,7.04,3263.54,3382.83,95.9746,2.89,-13.86,1.17,DOWNTREND
CRYPTO,BTC,BTC,2025-01-15T00:00:00,100504.4921875,4.11,95399.37,95834.86,2537.6741,6.44,-5.31,1.32,DOWNTREND
CRYPTO,SOL,SOL,2025-01-15T00:00:00,205.911346436,9.82,189.34,196.69,7.5768,6.21,-15.45,1.25,DOWNTREND
CRYPTO,BNB,BNB,2025-01-15T00:00:00,714.028442383,2.21,695.62,701.88,9.3438,1.06,-4.83,1.04,DOWNTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-01-15T00:00:00,24.235824585,2.52,23.43,23.23,0.3879,4.94,-0.87,1.07,UPTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-01-15T00:00:00,27.300315857,4.34,26.41,26.42,0.453,2.34,-6.29,1.23,DOWNTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-01-15T00:00:00,10.95438385,1.61,10.9,11.34,0.1313,-6.87,-16.66,1.17,DOWNTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-01-15T00:00:00,6.183974743,7.78,5.95,6.55,0.2674,-12.74,-40.13,1.18,DOWNTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-01-15T00:00:00,29.887449265,0.56,30.04,30.25,0.3828,-3.06,-5.34,1.04,DOWNTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-01-15T00:00:00,26.217124939,2.21,25.72,26.3,0.2935,-4.32,-16.13,1.95,DOWNTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-01-15T00:00:00,8.248028755,4.25,7.99,8.04,0.1301,1.68,-8,1.02,DOWNTREND
STOCK,RENT3.SA,RENT3.SA,2025-01-15T00:00:00,29.796077728,5.99,28.98,30.24,1.171,-8.05,-28.82,1.11,DOWNTREND
STOCK,VALE3.SA,VALE3.SA,2025-01-15T00:00:00,48.907985687,1.45,48.13,50,0.4232,-3.7,-11.3,1.44,DOWNTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-01-15T00:00:00,43,1.9,42.19,41.04,0.571,6.78,0,2.23,UPTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-01-15T00:00:00,9.40639782,1.53,9.48,9.73,0.2197,-6.58,-10.46,0.8,DOWNTREND
STOCK,LREN3.SA,LREN3.SA,2025-01-15T00:00:00,12.68771553,4.68,12.42,12.27,0.1829,-0.36,-13.52,0.95,UPTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-01-15T00:00:00,58.000324249,2.04,57.29,56.45,0.5549,5.64,-0.74,1.15,UPTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-01-15T00:00:00,10.329006195,6.71,9.94,9.97,0.2861,2.88,0,0.98,DOWNTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-01-15T00:00:00,61.090000153,0.26,61.55,61.54,0.4432,2.47,-5.35,0.8,UPTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-01-15T00:00:00,17.021785736,3.4,16.69,17.81,0.4055,-8.31,-16.55,0.74,DOWNTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-01-15T00:00:00,4.409999847,6.01,4.21,3.91,0.0992,21.15,-18.33,0.85,UPTREND
STOCK,RADL3.SA,RADL3.SA,2025-01-15T00:00:00,21.208906174,2.42,20.82,21.79,0.2153,-5.27,-15.97,0.55,DOWNTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-01-15T00:00:00,11.077249527,3.5,10.7,10.69,0.21,3.39,-11.05,1.14,UPTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-01-15T00:00:00,16.628177643,0.52,16.85,17.31,0.4428,-6.97,-16.51,2.21,DOWNTREND
STOCK,MSFT,MSFT,2025-01-15T00:00:00,423.188201904,2.56,418.75,427.74,4.6529,-2.05,-6.19,0.98,DOWNTREND
STOCK,PETR3.SA,PETR3.SA,2025-01-15T00:00:00,38.781223297,1.31,38.2,37.2,0.2987,8.57,0,0.77,UPTREND
STOCK,AAPL,AAPL,2025-01-15T00:00:00,236.79901123,1.97,237.83,246.28,4.4465,-6.82,-8.17,0.81,DOWNTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-01-15T00:00:00,53.193271637,2.32,52.57,53.63,0.4988,-2.34,-7.36,0.74,DOWNTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-01-15T00:00:00,29.713069916,5.75,28.05,27.73,0.7976,5.56,-9.36,1.69,UPTREND
STOCK,PETR4.SA,PETR4.SA,2025-01-15T00:00:00,34.541946411,1.28,34.22,33.76,0.1824,5.06,-0.83,1.03,UPTREND
CRYPTO,BNB,BNB,2025-01-14T00:00:00,698.619689941,1.5,693.03,701.33,4.7937,-0.34,-6.88,0.89,DOWNTREND
CRYPTO,XRP,XRP,2025-01-14T00:00:00,2.669132948,5.79,2.47,2.33,0.1403,28.32,-1.65,1.38,UPTREND
CRYPTO,ETH,ETH,2025-01-14T00:00:00,3223.684570313,2.81,3245.8,3384.87,60.6057,-3.27,-19.52,1.04,DOWNTREND
CRYPTO,SOL,SOL,2025-01-14T00:00:00,187.498596191,2.55,188.15,196.29,4.6094,-0.93,-23.01,0.86,DOWNTREND
CRYPTO,BTC,BTC,2025-01-14T00:00:00,96534.046875,2.13,94619.23,95777.47,1186.2248,3.32,-9.05,1.24,DOWNTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-01-14T00:00:00,42.200000763,-0.78,41.9,40.99,0.6045,6.35,-1.01,1.12,UPTREND
STOCK,PETR3.SA,PETR3.SA,2025-01-14T00:00:00,38.27853775,0.42,37.98,37.16,0.3591,6.38,0,0.54,UPTREND
STOCK,RENT3.SA,RENT3.SA,2025-01-14T00:00:00,28.112413406,1.6,29.16,30.43,1.3979,-10.23,-32.84,0.84,DOWNTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-01-14T00:00:00,9.679754257,0.51,9.92,9.96,0.2619,-0.79,-5.2,0.69,DOWNTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-01-14T00:00:00,60.930000305,-1.85,61.74,61.59,0.5034,0.38,-5.6,0.72,UPTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-01-14T00:00:00,26.1649189,0.06,26.28,26.46,0.2302,-0.78,-10.19,0.72,DOWNTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-01-14T00:00:00,28.097373962,0.71,27.68,27.77,0.392,1.6,-14.29,0.7,DOWNTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-01-14T00:00:00,29.722427368,0.68,30.05,30.33,0.3788,-1.88,-5.87,0.69,DOWNTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-01-14T00:00:00,10.702703476,1.87,10.64,10.71,0.1279,2.15,-14.05,1.15,DOWNTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-01-14T00:00:00,51.985229492,-0.6,52.34,53.83,0.5478,-6.12,-9.47,0.83,DOWNTREND
STOCK,PETR4.SA,PETR4.SA,2025-01-14T00:00:00,34.106582642,-0.67,34.08,33.77,0.2644,2.87,-2.08,0.91,UPTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-01-14T00:00:00,16.462430954,0.47,16.74,17.96,0.4733,-11.87,-19.29,0.81,DOWNTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-01-14T00:00:00,9.264279366,-0.57,9.51,9.77,0.2245,-6.04,-11.82,0.82,DOWNTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-01-14T00:00:00,7.911560535,-0.23,7.96,8.06,0.0689,-0.91,-11.76,0.6,DOWNTREND
STOCK,LREN3.SA,LREN3.SA,2025-01-14T00:00:00,12.120612144,-1.87,12.33,12.32,0.1869,-1.74,-17.38,1.17,UPTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-01-14T00:00:00,10.78126812,-0.27,10.89,11.42,0.1301,-7.45,-17.98,1.09,DOWNTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-01-14T00:00:00,4.159999847,1.22,4.2,3.91,0.0655,12.74,-22.96,0.44,UPTREND
STOCK,AAPL,AAPL,2025-01-14T00:00:00,232.229690552,-0.48,238.61,246.75,4.7083,-8.33,-9.94,0.8,DOWNTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-01-14T00:00:00,25.65067482,0.45,25.62,26.43,0.196,-5.58,-17.94,0.99,DOWNTREND
STOCK,RADL3.SA,RADL3.SA,2025-01-14T00:00:00,20.706981659,0.43,20.87,21.96,0.3318,-7.27,-17.95,1.12,DOWNTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-01-14T00:00:00,16.541923523,0.88,16.94,17.43,0.4498,-6.7,-16.94,1.91,DOWNTREND
STOCK,MSFT,MSFT,2025-01-14T00:00:00,412.626190186,-0.36,418.33,428.84,4.3058,-4.79,-8.54,0.85,DOWNTREND
STOCK,VALE3.SA,VALE3.SA,2025-01-14T00:00:00,48.21062851,0.66,48.12,50.25,0.4118,-3.57,-12.56,0.89,DOWNTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-01-14T00:00:00,23.641197205,1.82,23.25,23.23,0.1979,3.18,-3.3,0.98,UPTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-01-14T00:00:00,5.737408161,1.72,5.99,6.68,0.3214,-17.11,-44.45,0.89,DOWNTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-01-14T00:00:00,56.841518402,0.62,57.12,56.4,0.4783,1.66,-2.72,0.97,UPTREND
CRYPTO,XRP,XRP,2025-01-13T00:00:00,2.522934914,0.66,2.41,2.32,0.1242,22.62,-7.03,1.78,UPTREND
CRYPTO,BTC,BTC,2025-01-13T00:00:00,94516.5234375,0.03,94674.75,95879.47,1294.9041,2.02,-10.95,1.72,DOWNTREND
CRYPTO,BNB,BNB,2025-01-13T00:00:00,688.26751709,-0.69,692.85,701.24,4.5684,-2.26,-8.26,1.23,DOWNTREND
CRYPTO,ETH,ETH,2025-01-13T00:00:00,3135.499755859,-3.99,3268.36,3397.65,77.9136,-6.58,-21.73,1.83,DOWNTREND
CRYPTO,SOL,SOL,2025-01-13T00:00:00,182.835357666,-3.04,190.26,196.74,7.0035,-4.29,-24.93,1.63,DOWNTREND
STOCK,AAPL,AAPL,2025-01-13T00:00:00,233.34463501,-1.03,240.11,247.38,3.952,-6.16,-9.51,1.02,DOWNTREND
STOCK,PETR3.SA,PETR3.SA,2025-01-13T00:00:00,38.120285034,0.07,37.88,37.14,0.3565,4.97,-0.41,0.52,UPTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-01-13T00:00:00,16.398162842,-0.58,16.98,17.53,0.4184,-5.73,-17.66,0.79,DOWNTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-01-13T00:00:00,4.110000134,-0.72,4.14,3.93,0.1822,14.48,-23.89,0.45,UPTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-01-13T00:00:00,10.810120583,0.72,10.91,11.52,0.121,-7.06,-17.76,0.73,DOWNTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-01-13T00:00:00,7.929748058,0.69,7.94,8.09,0.1028,0.23,-11.55,0.62,DOWNTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-01-13T00:00:00,9.317574501,0.19,9.56,9.81,0.1987,-4.23,-11.31,1.14,DOWNTREND
STOCK,LREN3.SA,LREN3.SA,2025-01-13T00:00:00,12.351299286,0.08,12.26,12.38,0.3053,3.39,-15.81,0.73,DOWNTREND
STOCK,MSFT,MSFT,2025-01-13T00:00:00,414.135040283,-0.42,418.75,430.41,3.7731,-4.54,-8.2,0.87,DOWNTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-01-13T00:00:00,52.299510956,-0.19,52.27,54.01,0.6202,-6.53,-8.92,0.67,DOWNTREND
STOCK,PETR4.SA,PETR4.SA,2025-01-13T00:00:00,34.338157654,0.35,34.02,33.79,0.3001,3.15,-1.41,0.7,UPTREND
STOCK,VALE3.SA,VALE3.SA,2025-01-13T00:00:00,47.894493103,-0.02,48.3,50.58,0.6687,-6.02,-13.14,1.26,DOWNTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-01-13T00:00:00,10.506063461,0.36,10.61,10.75,0.1363,0.37,-15.63,0.96,DOWNTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-01-13T00:00:00,27.900337219,2.13,27.41,27.86,0.643,4.21,-14.89,0.8,DOWNTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-01-13T00:00:00,26.147974014,0.72,26.15,26.55,0.4498,-0.3,-10.25,0.54,DOWNTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-01-13T00:00:00,62.080001831,1.04,61.99,61.66,0.4665,0.76,-3.82,0.55,UPTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-01-13T00:00:00,16.385278702,1.13,16.78,18.14,0.458,-13.4,-19.67,0.86,DOWNTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-01-13T00:00:00,9.630568504,-0.1,9.96,9.97,0.2389,-0.09,-5.68,0.51,DOWNTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-01-13T00:00:00,42.529998779,-0.23,41.68,40.89,0.7525,6.54,-0.23,1.01,UPTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-01-13T00:00:00,23.219202042,0,23.13,23.23,0.1865,1.98,-5.03,0.53,DOWNTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-01-13T00:00:00,56.491874695,-1.31,57.14,56.35,0.468,2.48,-3.32,0.81,UPTREND
STOCK,RENT3.SA,RENT3.SA,2025-01-13T00:00:00,27.669851303,-0.38,29.58,30.64,1.4707,-3.91,-33.9,0.63,DOWNTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-01-13T00:00:00,5.640328407,-3.65,6.04,6.81,0.3023,-13.54,-45.39,0.6,DOWNTREND
STOCK,RADL3.SA,RADL3.SA,2025-01-13T00:00:00,20.618406296,-0.1,20.84,22.12,0.362,-6.14,-18.31,0.84,DOWNTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-01-13T00:00:00,29.520734787,-1.65,30.03,30.4,0.4124,-1.38,-6.5,0.92,DOWNTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-01-13T00:00:00,25.534532547,-0.07,25.49,26.56,0.4013,-4.79,-18.31,0.61,DOWNTREND
CRYPTO,BTC,BTC,2025-01-12T00:00:00,94488.4375,-0.08,95754.98,95887.55,3073.4558,1.02,-10.98,0.51,DOWNTREND
CRYPTO,XRP,XRP,2025-01-12T00:00:00,2.506314039,-2.73,2.4,2.3,0.1143,19.74,-7.65,0.98,UPTREND
CRYPTO,SOL,SOL,2025-01-12T00:00:00,188.560379028,0.3,195.38,197.07,12.0117,-0.62,-22.58,0.5,DOWNTREND
CRYPTO,ETH,ETH,2025-01-12T00:00:00,3265.951171875,-0.5,3347.37,3410.99,158.9977,-2.49,-18.47,0.56,DOWNTREND
CRYPTO,BNB,BNB,2025-01-12T00:00:00,693.048278809,-0.52,698.72,701.46,14.1346,-0.1,-7.63,0.77,DOWNTREND
CRYPTO,XRP,XRP,2025-01-11T00:00:00,2.576770067,9.97,2.38,2.29,0.1037,18.16,-5.05,1.35,UPTREND
CRYPTO,SOL,SOL,2025-01-11T00:00:00,187.995513916,0.22,198.93,196.67,13.2632,-3.6,-22.81,0.66,UPTREND
CRYPTO,ETH,ETH,2025-01-11T00:00:00,3282.217773438,0.45,3399.97,3411.55,186.1472,-3.4,-18.06,0.53,DOWNTREND
CRYPTO,BNB,BNB,2025-01-11T00:00:00,696.657836914,0.44,701.04,699.35,14.3759,-3.37,-7.15,0.76,UPTREND
CRYPTO,BTC,BTC,2025-01-11T00:00:00,94566.59375,-0.14,96301.62,95916.91,3149.9848,-0.63,-10.9,0.44,UPTREND
CRYPTO,ETH,ETH,2025-01-10T00:00:00,3267.489990234,1.49,3453.61,3414.17,200.137,-1.85,-18.43,1.17,UPTREND
CRYPTO,BTC,BTC,2025-01-10T00:00:00,94701.453125,2.4,96825.86,96043.49,3118.3075,0.57,-10.78,1.39,UPTREND
CRYPTO,XRP,XRP,2025-01-10T00:00:00,2.343251944,2.99,2.36,2.27,0.0632,9.41,-13.65,0.88,UPTREND
CRYPTO,BNB,BNB,2025-01-10T00:00:00,693.624450684,1.24,703.49,697.76,14.9585,0.46,-7.55,0.99,UPTREND
CRYPTO,SOL,SOL,2025-01-10T00:00:00,187.579177856,1.38,203.02,196.35,13.7351,2.04,-22.98,1.11,UPTREND
STOCK,LREN3.SA,LREN3.SA,2025-01-10T00:00:00,12.341687202,-1.23,12.15,12.42,0.4057,-2.64,-15.87,0.87,DOWNTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-01-10T00:00:00,10.733180046,-2.11,10.96,11.62,0.1438,-10.11,-18.34,0.8,DOWNTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-01-10T00:00:00,9.640406609,-3.92,10.02,9.98,0.1895,-2.56,-5.59,0.6,UPTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-01-10T00:00:00,30.015802383,-0.7,30.12,30.49,0.348,-3.54,-4.94,0.57,DOWNTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-01-10T00:00:00,5.85390377,0.33,6.12,6.94,0.2521,-19.28,-43.33,0.62,DOWNTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-01-10T00:00:00,7.875186443,-1.37,7.93,8.11,0.1041,-4.2,-12.16,0.64,DOWNTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-01-10T00:00:00,25.553350449,-0.26,25.43,26.67,0.4202,-9.36,-18.25,1.18,DOWNTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-01-10T00:00:00,16.494001389,-3.59,17.07,17.63,0.3301,-8.99,-17.18,1.35,DOWNTREND
